learner_id,step,week_number,step_number,first_visited_at,last_completed_at
d68155cd-dc7b-4715-93be-8672b34f57b1,1.1,1,1,2018-07-20 04:36:14 UTC,2018-07-20 04:44:19 UTC
77614eb4-2ba2-4514-8194-7f7141f5d3df,1.1,1,1,2018-07-20 05:37:02 UTC,2018-07-20 14:17:33 UTC
797f1643-fb0f-4ff0-86d5-c416496e6f71,1.1,1,1,2018-07-20 08:17:18 UTC,
1803ca87-eeb4-4db9-b696-65ad40360fad,1.1,1,1,2018-07-20 08:46:56 UTC,
bc5c1ae3-e963-415b-8f15-4db9ee94d559,1.1,1,1,2018-07-20 08:48:40 UTC,
e10a0bc6-3e17-4217-a546-28c895d9f174,1.1,1,1,2018-07-20 09:26:26 UTC,
0b45668d-f2dd-4221-8912-7a5a836e9828,1.1,1,1,2018-07-20 09:27:45 UTC,2018-07-20 09:28:09 UTC
71ca377e-7b7f-4d52-a877-4b151bffed80,1.1,1,1,2018-07-20 10:46:47 UTC,
8d15c1dc-9cf2-4c49-babc-046d88dd7c55,1.1,1,1,2018-07-20 10:51:27 UTC,
8616e6e2-b19d-47a6-8374-e1568b0a52bd,1.1,1,1,2018-07-20 12:17:15 UTC,2018-07-20 12:28:06 UTC
c26f8e7f-cfb2-448b-9671-b62a11fa1990,1.1,1,1,2018-07-20 13:50:40 UTC,
a1e9d016-892a-472b-9ead-edfd7c5c222d,1.1,1,1,2018-07-20 14:53:16 UTC,2018-07-20 14:55:52 UTC
c075d2c6-c314-4a11-a14b-016938684a01,1.1,1,1,2018-07-20 16:32:55 UTC,2018-08-06 12:07:49 UTC
35654f2a-a3cf-4f3f-908d-b31247cc6bbf,1.1,1,1,2018-07-20 18:05:49 UTC,2018-07-31 19:24:14 UTC
87d84cac-4a44-40bd-8def-fa72a98164b4,1.1,1,1,2018-07-20 19:59:09 UTC,2018-07-20 20:01:32 UTC
4c9c2608-e01b-4e74-a869-580c6748fc00,1.1,1,1,2018-07-20 22:03:34 UTC,2018-07-20 22:53:09 UTC
f7923146-7a87-4db6-9ef5-592dcaefdfd7,1.1,1,1,2018-07-20 22:17:10 UTC,
951c03eb-8023-49a5-ace5-fddd3c646587,1.1,1,1,2018-07-21 05:16:36 UTC,
52a58dbc-4cdc-4bc7-83bc-697144eed071,1.1,1,1,2018-07-21 07:43:01 UTC,2018-07-21 07:46:52 UTC
34d4ba3a-3f8a-4991-88b7-6fce4994757a,1.1,1,1,2018-07-21 11:24:19 UTC,2018-07-21 11:26:02 UTC
0d7eb359-613a-4a29-a36e-9fe4780e7d9b,1.1,1,1,2018-07-21 13:18:35 UTC,
fa570bb2-529c-442c-8178-c041199a5688,1.1,1,1,2018-07-21 15:23:12 UTC,
1594e9a8-c7fc-42a0-864a-f4c365753123,1.1,1,1,2018-07-21 16:21:12 UTC,2018-07-21 16:23:47 UTC
e32cc5e1-b36e-4fa2-9577-ad0c4b35fc80,1.1,1,1,2018-07-21 17:27:11 UTC,2018-07-21 17:28:42 UTC
81da21df-800c-494e-8ba9-0f815b6eb913,1.1,1,1,2018-07-21 17:32:45 UTC,
977d48fa-f705-4403-8ef5-0f15d648094d,1.1,1,1,2018-07-21 19:13:51 UTC,2018-07-21 19:16:59 UTC
fab0c594-cf2b-4c74-b04b-9515a318b60b,1.1,1,1,2018-07-21 20:35:06 UTC,
74621fce-7999-4047-ad60-c1000a60c92e,1.1,1,1,2018-07-21 20:47:33 UTC,
428f0349-4373-42df-a0bd-dc23ade2c26c,1.1,1,1,2018-07-21 23:23:32 UTC,
7e79ffde-28c3-4b04-901d-ad740f600297,1.1,1,1,2018-07-22 00:53:24 UTC,2018-07-22 00:58:46 UTC
fa723872-a176-47bb-993c-4a4b32c4dceb,1.1,1,1,2018-07-22 02:52:09 UTC,2018-07-22 02:53:15 UTC
b369b1ed-d3e1-457c-a837-0c2c650912fa,1.1,1,1,2018-07-22 05:11:34 UTC,2018-07-22 05:18:10 UTC
e40d1d51-cad2-45cb-a3f8-b1c540a33e9c,1.1,1,1,2018-07-22 05:13:08 UTC,2018-07-22 05:18:45 UTC
e8e85c0f-6bfa-4c4d-beb9-3a5879aad014,1.1,1,1,2018-07-22 08:39:56 UTC,
24da70ba-0794-4a89-ab41-1fe2fa5916dc,1.1,1,1,2018-07-22 09:18:43 UTC,2018-07-22 09:49:53 UTC
4ffb9105-3d2d-4f66-afea-e39f1d805e45,1.1,1,1,2018-07-22 09:43:44 UTC,
6e453ba0-05a1-453f-af68-ef5ad9a5d37f,1.1,1,1,2018-07-22 09:54:20 UTC,2018-07-22 09:55:22 UTC
36967cd9-40e7-4760-a445-4a4379b9cbe2,1.1,1,1,2018-07-22 11:39:34 UTC,2018-07-22 11:42:05 UTC
cb647841-9285-45ef-8961-74adfa4bb6a9,1.1,1,1,2018-07-22 12:30:32 UTC,2018-07-22 12:31:00 UTC
c8113464-f4dd-44ac-92f8-62613b1561de,1.1,1,1,2018-07-22 13:20:34 UTC,
cc9d0a84-e653-41ee-b8c2-effba3623250,1.1,1,1,2018-07-22 14:00:17 UTC,2018-07-22 14:02:50 UTC
9af4b759-ffe5-41e1-a288-4f9c25d3b48e,1.1,1,1,2018-07-22 15:29:02 UTC,
a7da2cd0-2083-4d4b-97f1-dad8b2191862,1.1,1,1,2018-07-22 15:30:53 UTC,
3747790d-2989-45f9-9692-94cdf472ef4e,1.1,1,1,2018-07-22 15:30:54 UTC,
aec28826-ce4e-4658-9a4e-67e3d43573aa,1.1,1,1,2018-07-22 15:36:04 UTC,2018-07-22 15:40:46 UTC
0c330c66-e5dd-41bc-a116-8186098b1706,1.1,1,1,2018-07-22 15:37:03 UTC,2018-07-22 15:37:37 UTC
ce879a77-9cd4-44b8-86d4-e1939bd42e29,1.1,1,1,2018-07-22 15:39:05 UTC,2018-07-22 15:41:22 UTC
8b3971b8-ad9a-4488-9ca7-d2937ac9fd82,1.1,1,1,2018-07-22 15:40:05 UTC,2018-07-22 15:49:31 UTC
fd9aaec4-ea5b-41ef-a94b-444ee53f2532,1.1,1,1,2018-07-22 15:41:34 UTC,
1d7bfadd-ce8a-4163-9ae4-98b62033b4e8,1.1,1,1,2018-07-22 15:44:31 UTC,
6ac9ab95-97b3-4e79-bea2-cb017e28ffce,1.1,1,1,2018-07-22 15:46:10 UTC,
b43f778f-d18b-4e05-acac-43d955482e38,1.1,1,1,2018-07-22 15:54:32 UTC,
26f29aa1-cbd8-4eee-87d4-64c5cb677683,1.1,1,1,2018-07-22 16:01:11 UTC,
e0281474-f5d6-41a2-966e-cd4fd031c960,1.1,1,1,2018-07-22 16:06:37 UTC,
b70bfa1c-47c8-45ef-964b-04b2779fa777,1.1,1,1,2018-07-22 16:07:44 UTC,2018-07-22 16:11:11 UTC
f797f456-a70c-493c-b5a9-720c236d0514,1.1,1,1,2018-07-22 16:08:09 UTC,
dff7bfa5-bff0-4bfe-b567-45b3b3b23075,1.1,1,1,2018-07-22 16:12:46 UTC,
58ddd245-1c80-40ca-b1d0-279cc45b9de2,1.1,1,1,2018-07-22 16:15:07 UTC,
713cc912-d0ab-4791-af7e-c9f701d51f02,1.1,1,1,2018-07-22 16:30:20 UTC,2018-07-23 15:22:21 UTC
4b4f507f-d124-4364-af31-d42324ceb756,1.1,1,1,2018-07-22 16:30:42 UTC,2018-07-22 16:33:16 UTC
5190867f-6b26-4405-8ead-0943209e1939,1.1,1,1,2018-07-22 16:41:31 UTC,2018-07-22 16:42:31 UTC
49de8f40-2e37-4fea-98d3-ac348ae59a58,1.1,1,1,2018-07-22 17:16:07 UTC,
5f717ba1-21eb-4db5-a9c6-120bbd075198,1.1,1,1,2018-07-22 17:27:53 UTC,
b5fb3eae-69f3-4149-a40f-8fdd72d3c344,1.1,1,1,2018-07-22 17:34:39 UTC,2018-07-30 05:22:58 UTC
38e35623-d59d-4938-a04b-80bd0b33e060,1.1,1,1,2018-07-22 17:54:23 UTC,
1453928f-3495-425f-9dec-4b668f1954bf,1.1,1,1,2018-07-22 17:59:18 UTC,
866ff61b-8388-4032-b696-10b62b4ff735,1.1,1,1,2018-07-22 18:02:30 UTC,
0e41dea4-804c-409e-8ef8-041d78f819ba,1.1,1,1,2018-07-22 19:39:37 UTC,
157412b3-1dea-49e1-ba1c-b66fcd6925f9,1.1,1,1,2018-07-22 19:44:40 UTC,
04dc3b55-fc5d-474a-8219-21afd8843f46,1.1,1,1,2018-07-22 19:46:28 UTC,
880d66f1-baac-475a-937e-befe22686267,1.1,1,1,2018-07-22 19:48:55 UTC,
da5c5c9c-f970-447f-932d-109d805d7222,1.1,1,1,2018-07-22 20:01:07 UTC,2018-07-22 20:14:35 UTC
06a81caf-c42f-444d-8701-d09e0516286d,1.1,1,1,2018-07-22 20:06:40 UTC,
a15a60a3-cdf7-45db-a928-ee9a180a5597,1.1,1,1,2018-07-22 20:27:49 UTC,2018-07-22 20:28:40 UTC
fe29b4c1-4687-4034-a864-edaa2b22c139,1.1,1,1,2018-07-22 20:59:56 UTC,2018-07-23 11:49:45 UTC
3fde1744-bfd7-47bd-85cd-4b489b5ec5a0,1.1,1,1,2018-07-22 21:02:59 UTC,
21f00c27-1a78-448a-959b-05b855f8fd0b,1.1,1,1,2018-07-22 21:16:09 UTC,
1eb9ea45-5c86-44f8-a451-e116fb8acb9c,1.1,1,1,2018-07-22 21:17:37 UTC,2018-07-24 19:37:33 UTC
73b735a9-4cc5-4024-bf63-dc752f5faf9b,1.1,1,1,2018-07-22 21:27:21 UTC,
785a9d98-c805-4f12-a339-1db8a00aec2d,1.1,1,1,2018-07-22 21:53:28 UTC,2018-07-22 21:53:44 UTC
d24c2675-730d-48c4-8e1d-bb566375de72,1.1,1,1,2018-07-22 22:09:50 UTC,
694a2043-352a-4ad9-8da4-753ceb612772,1.1,1,1,2018-07-22 23:26:54 UTC,
482291ae-067a-4c4e-9712-f0fd34dc678e,1.1,1,1,2018-07-22 23:29:39 UTC,
797351de-764c-4861-82bf-2d3c6611fcca,1.1,1,1,2018-07-23 00:19:54 UTC,2018-07-23 00:20:34 UTC
695f994a-aa3a-46fb-92cd-352ea35088a5,1.1,1,1,2018-07-23 01:02:52 UTC,
98a25a9c-21cd-4d36-a364-b00639bf4da4,1.1,1,1,2018-07-23 01:57:11 UTC,2018-07-23 02:00:21 UTC
8a0f313f-28ae-4db3-9e74-97ca38d74f59,1.1,1,1,2018-07-23 02:59:11 UTC,2018-07-23 03:02:46 UTC
cb3ffd2b-a6b3-4b62-8fa3-d0bed2dc6676,1.1,1,1,2018-07-23 04:16:17 UTC,2018-07-23 04:17:33 UTC
503cbc12-55e9-441f-b16d-70cdcfaafb59,1.1,1,1,2018-07-23 04:16:31 UTC,
fe07e1eb-3416-4925-b6cd-f72d23efef58,1.1,1,1,2018-07-23 05:35:35 UTC,
25455dbc-7b5c-448a-a479-5096869541db,1.1,1,1,2018-07-23 06:27:56 UTC,
3ecfbff2-cc03-4571-bdf8-a0171990810c,1.1,1,1,2018-07-23 07:15:54 UTC,2018-07-28 10:57:40 UTC
327c62e2-d1cc-4ec1-8acf-3beed5bfbec2,1.1,1,1,2018-07-23 08:06:31 UTC,2018-07-23 08:08:40 UTC
31e68f67-ca74-44b5-a13f-5b9847373a14,1.1,1,1,2018-07-23 09:24:15 UTC,2018-07-23 09:24:35 UTC
8d5ff69b-82b1-4812-b466-db1b70012620,1.1,1,1,2018-07-23 09:41:32 UTC,2018-07-23 09:47:47 UTC
f89e594e-d97c-4708-93af-301d57c97e05,1.1,1,1,2018-07-23 09:47:57 UTC,
8a582dda-8830-4912-802d-c24c4f006654,1.1,1,1,2018-07-23 11:13:43 UTC,
4acd2ef6-e0fa-430b-9f32-e2422de3cd71,1.1,1,1,2018-07-23 11:43:52 UTC,
f56ece96-1419-498b-b5bf-b946e0a02e52,1.1,1,1,2018-07-23 12:35:01 UTC,2018-07-23 13:46:45 UTC
579be79a-21fb-46b7-8494-101c21c18202,1.1,1,1,2018-07-23 12:37:13 UTC,2018-07-23 12:37:34 UTC
ccf79ff8-7a05-4196-b7f0-be557fbf75fb,1.1,1,1,2018-07-23 12:42:58 UTC,2018-07-25 01:47:00 UTC
47a843ef-d63d-48ca-906e-b22cdb4bd75f,1.1,1,1,2018-07-23 12:46:47 UTC,
e3ace014-a2aa-4752-8df5-85fea2acbaf5,1.1,1,1,2018-07-23 13:15:39 UTC,
bfe8a05f-9677-486d-be5c-e3eb712ba8dc,1.1,1,1,2018-07-23 13:36:01 UTC,2018-07-23 13:51:23 UTC
e8925bd3-4adb-44b5-8880-e60f161c3012,1.1,1,1,2018-07-23 13:56:51 UTC,2018-07-23 14:06:56 UTC
d494f3e4-b432-478c-8ef5-a3c41d29f609,1.1,1,1,2018-07-23 14:34:10 UTC,
3cba397d-ef78-48f5-bd30-6c5422ca4635,1.1,1,1,2018-07-23 14:35:02 UTC,
db0965a9-6b99-4a54-a191-82e4215501ef,1.1,1,1,2018-07-23 14:41:23 UTC,
71ea9e5b-c6f3-45ee-847e-e1f451816258,1.1,1,1,2018-07-23 14:46:51 UTC,2018-07-23 14:51:08 UTC
90af3af2-ad72-4b8f-9a49-f9e5a95cf62b,1.1,1,1,2018-07-23 15:18:24 UTC,2018-07-23 15:21:16 UTC
fd7bfc0f-b5fe-4c10-8e6d-681a2822a860,1.1,1,1,2018-07-23 15:23:56 UTC,2018-07-23 15:27:06 UTC
79de7675-bf25-4509-8e6b-c338df4559a2,1.1,1,1,2018-07-23 15:42:57 UTC,2018-07-23 15:47:30 UTC
c3c4487c-b496-4c88-bea5-b62c30ae980c,1.1,1,1,2018-07-23 15:44:08 UTC,
70a2cb64-89f8-4416-9d1a-4081830b1956,1.1,1,1,2018-07-23 15:46:32 UTC,2018-07-23 16:21:04 UTC
78440c24-e88a-471f-a5d6-95ebbe1767ec,1.1,1,1,2018-07-23 16:21:23 UTC,2018-07-24 17:43:35 UTC
4dd857a2-2fef-4343-8698-534b05f1bb03,1.1,1,1,2018-07-23 16:25:46 UTC,
423ad888-d9f5-48fc-80f3-d9118c4d48aa,1.1,1,1,2018-07-23 16:26:44 UTC,2018-07-23 16:28:45 UTC
7ca0f404-3a9e-46e4-853c-b1fd0ba7b8e2,1.1,1,1,2018-07-23 16:45:02 UTC,2018-07-23 16:48:40 UTC
c23fee0d-11a3-4d18-8682-0992fd2c4541,1.1,1,1,2018-07-23 16:45:22 UTC,
5393f27f-a865-4c74-8244-a9dd097ec95e,1.1,1,1,2018-07-23 17:06:48 UTC,2018-07-23 21:46:21 UTC
3e10a1db-fa43-41f6-990e-350b1826c2e3,1.1,1,1,2018-07-23 17:06:57 UTC,2018-07-23 17:59:44 UTC
a402413a-5276-4dca-8048-65a55012ba6a,1.1,1,1,2018-07-23 17:12:34 UTC,
3cbed019-73b7-4d79-a937-c67703ae0590,1.1,1,1,2018-07-23 17:13:23 UTC,
50c7aab4-24a6-435c-aa6e-d02ddb468ca4,1.1,1,1,2018-07-23 17:13:42 UTC,
4767d3a3-892f-4263-96f9-ee605d1be126,1.1,1,1,2018-07-23 17:25:02 UTC,
60e66e87-8f1c-4440-80ff-e7ca0ce2fe5b,1.1,1,1,2018-07-23 17:32:08 UTC,2018-07-23 17:32:24 UTC
21090a0d-b11e-4d09-88dd-ca02a1e1030a,1.1,1,1,2018-07-23 17:44:08 UTC,2018-07-23 17:46:41 UTC
123619e9-eeab-458a-891f-a7fcf2bac2a4,1.1,1,1,2018-07-23 17:53:21 UTC,
5ed087ba-9558-4a2d-953e-57e3b9adcb4f,1.1,1,1,2018-07-23 17:58:58 UTC,
41bd0c7a-aa2d-44d9-a5c4-f6a68788c902,1.1,1,1,2018-07-23 18:00:40 UTC,
4cd44410-89b6-46aa-bc69-0e09f7e17856,1.1,1,1,2018-07-23 18:06:05 UTC,2018-07-23 18:13:11 UTC
1d12ef17-5880-4c96-b02e-fbc5f13734f4,1.1,1,1,2018-07-23 18:07:29 UTC,2018-07-23 18:07:49 UTC
5b15dc1a-aa05-44ed-b033-361aa8eb212a,1.1,1,1,2018-07-23 18:08:35 UTC,
c480838d-bdef-4a91-9019-2fbce06b367a,1.1,1,1,2018-07-23 18:19:14 UTC,
30bee464-3748-494b-a51e-c5f4c1ed9b0d,1.1,1,1,2018-07-23 18:26:54 UTC,
78ac7709-16de-4db4-ba2d-976fd304d5ed,1.1,1,1,2018-07-23 18:36:57 UTC,
2861dd6e-4682-4c86-a4e4-5b1d2fb73819,1.1,1,1,2018-07-23 18:49:46 UTC,2018-07-23 18:53:02 UTC
6fae9983-9bb7-4c32-8be0-6a474550bb58,1.1,1,1,2018-07-23 18:56:24 UTC,
dd68738c-f2aa-47a2-96df-65c7113280d6,1.1,1,1,2018-07-23 19:26:42 UTC,2018-08-15 19:11:27 UTC
cf1b5305-ae38-4f17-bad0-1f5571a5eb4c,1.1,1,1,2018-07-23 19:36:58 UTC,2018-08-06 03:27:24 UTC
d47b6488-3ab9-441f-9c7e-a60ae35a0a56,1.1,1,1,2018-07-23 20:37:29 UTC,
373dfbd7-e2eb-4e64-ad16-a46690c50658,1.1,1,1,2018-07-23 20:37:34 UTC,2018-07-23 20:44:03 UTC
26b4c1cb-bc5b-42e5-a5fe-f12882350544,1.1,1,1,2018-07-23 21:12:49 UTC,
6b17e65d-6191-4f76-b60c-76b33d5facca,1.1,1,1,2018-07-23 21:32:06 UTC,
9b0cec7b-dd6a-4060-86ce-0d92cb8bd708,1.1,1,1,2018-07-23 22:21:23 UTC,
cd06f0d3-824a-48b6-828e-d636a42c663d,1.1,1,1,2018-07-23 22:31:01 UTC,2018-08-10 23:40:24 UTC
9cf35aea-522e-4c8e-8aee-4db4781d6198,1.1,1,1,2018-07-23 23:31:30 UTC,
bf82af4d-febd-4e94-b896-32fba4e46bb9,1.1,1,1,2018-07-23 23:38:02 UTC,
1ecff4fd-462c-4c75-a048-8153196613c6,1.1,1,1,2018-07-24 00:23:11 UTC,
54535eac-e6d8-4afe-87df-81b006d9b2fa,1.1,1,1,2018-07-24 00:32:52 UTC,
2e973490-619a-4153-a78e-b5f4a9c7b581,1.1,1,1,2018-07-24 00:58:57 UTC,
326529a0-77bc-40b9-9735-66ca5129c362,1.1,1,1,2018-07-24 01:21:19 UTC,
d802ad52-9cd5-4bb6-9ad6-c629ac9937ca,1.1,1,1,2018-07-24 01:30:40 UTC,
8ac2a16d-09a0-477c-9cbe-1e028a79701c,1.1,1,1,2018-07-24 01:31:04 UTC,
cffd99b7-a2cd-498c-845f-460ceeed4a91,1.1,1,1,2018-07-24 01:32:40 UTC,
0cfafdc8-8efb-4bea-8db3-0efeb9c6b135,1.1,1,1,2018-07-24 01:50:47 UTC,2018-07-24 01:54:09 UTC
84a69e5a-ae15-4643-880e-a93049562598,1.1,1,1,2018-07-24 02:13:11 UTC,
94cbfeb5-b30d-4c0d-823d-209d96d66f42,1.1,1,1,2018-07-24 02:27:54 UTC,2018-07-24 02:29:17 UTC
aa04d549-9979-42db-8e0b-c49a9d8e948f,1.1,1,1,2018-07-24 02:34:57 UTC,2018-07-24 02:38:40 UTC
c63f396b-23bb-465f-bc21-91f83a472ce1,1.1,1,1,2018-07-24 04:03:22 UTC,
c7de3d6e-7f26-49ff-992f-b23c2941dc24,1.1,1,1,2018-07-24 04:41:49 UTC,
446b7514-ccf8-48cc-84df-7aae8e1c8055,1.1,1,1,2018-07-24 04:41:50 UTC,2018-07-24 04:46:11 UTC
1e21ab3b-d2a7-4b1d-8d13-a941455328ab,1.1,1,1,2018-07-24 05:48:47 UTC,2018-07-24 05:52:09 UTC
8fa0362c-6af7-4c83-baba-72245274c4ae,1.1,1,1,2018-07-24 06:38:30 UTC,
07d3eb63-94c3-4ed7-9fb6-5075b5971631,1.1,1,1,2018-07-24 07:21:56 UTC,
81f5e745-5edb-4957-a0f2-94c2caf7ffd6,1.1,1,1,2018-07-24 07:30:28 UTC,
1fec7a61-e5bc-4a01-9dc1-8facd8899a8a,1.1,1,1,2018-07-24 07:48:36 UTC,2018-07-24 07:49:04 UTC
9edf466a-54c0-462a-b714-176ba9ff1217,1.1,1,1,2018-07-24 07:59:20 UTC,
62952952-d8d1-43c8-a06d-29f056689b2e,1.1,1,1,2018-07-24 08:36:05 UTC,2018-07-24 08:39:53 UTC
e518a409-9b1b-42d3-a117-3affbb0631e6,1.1,1,1,2018-07-24 09:05:42 UTC,
799d397b-4ad7-4daf-9bd4-a85b8393c49c,1.1,1,1,2018-07-24 09:23:20 UTC,2018-07-24 09:26:17 UTC
b2166c51-05e4-4690-867e-ff13b61c11af,1.1,1,1,2018-07-24 09:38:59 UTC,
2deb5063-ab56-4158-a7dc-b57364b1fb8e,1.1,1,1,2018-07-24 10:04:35 UTC,2018-07-24 10:06:07 UTC
77fb7664-eaeb-4346-860a-fb4e5874122d,1.1,1,1,2018-07-24 10:29:19 UTC,
0271716d-4451-4fd9-9389-e31a4efa5986,1.1,1,1,2018-07-24 10:43:59 UTC,
41097a48-bf8d-45fe-9128-12f2e46d7c38,1.1,1,1,2018-07-24 11:35:59 UTC,
e90d8696-70a2-4d1c-b351-e9de9e1d60ed,1.1,1,1,2018-07-24 11:40:41 UTC,
c8095071-baef-4010-98e0-a8abd8f4a788,1.1,1,1,2018-07-24 11:50:32 UTC,2018-07-27 08:10:32 UTC
484dedf9-f498-43b9-b3a7-c9e68bf14fc3,1.1,1,1,2018-07-24 13:00:40 UTC,
a689b92f-58c8-4767-a6a2-1daca4389c65,1.1,1,1,2018-07-24 14:29:57 UTC,2018-07-24 14:30:47 UTC
4731ed77-2b24-4e85-b786-601c12b43bcd,1.1,1,1,2018-07-24 14:30:20 UTC,
81783036-851c-4cbd-b89e-22991dc2e412,1.1,1,1,2018-07-24 14:47:15 UTC,2018-07-24 14:48:39 UTC
67ac581f-889a-45be-a2e4-cf66dee86f82,1.1,1,1,2018-07-24 14:49:36 UTC,
aac836b5-8582-46ab-ada4-1d0e7f2349b3,1.1,1,1,2018-07-24 14:54:12 UTC,
3bab7b91-a132-40fe-85b1-06f6952cc607,1.1,1,1,2018-07-24 15:01:38 UTC,
7d0441cd-ad0b-43a4-a512-21cb56d4c226,1.1,1,1,2018-07-24 15:48:51 UTC,2018-07-24 15:51:33 UTC
c347c48a-72c5-4a85-9cce-d32b5b9391f4,1.1,1,1,2018-07-24 15:49:06 UTC,
ddf2f105-54b8-48ad-aefb-584f7de92c6f,1.1,1,1,2018-07-24 16:08:25 UTC,
f0528d29-2b53-47f9-b7ce-d1938f7815c1,1.1,1,1,2018-07-24 16:14:15 UTC,2018-08-06 05:55:46 UTC
b390d3ec-e358-4fbb-a5eb-4629548fb6e2,1.1,1,1,2018-07-24 16:59:11 UTC,
d1a95734-2781-4c6c-b7b4-8fad09434158,1.1,1,1,2018-07-24 17:26:25 UTC,2018-07-24 17:29:16 UTC
116a221d-c772-4e52-824c-81941024a0e1,1.1,1,1,2018-07-24 17:35:03 UTC,2018-07-24 17:37:10 UTC
73b7eb1e-2270-4124-8222-6c3ba292a94c,1.1,1,1,2018-07-24 19:00:50 UTC,
363d5418-3a01-4817-8cdf-3e3ce10d46dd,1.1,1,1,2018-07-24 20:10:19 UTC,
01add170-be07-4bbe-bdb6-6b93b75cf125,1.1,1,1,2018-07-24 20:55:59 UTC,2018-07-24 20:58:08 UTC
41a77e78-baf6-4398-881e-b9bef5b8e5fd,1.1,1,1,2018-07-24 21:48:10 UTC,
090885ae-d11d-4265-acd5-50e5aaa85f49,1.1,1,1,2018-07-24 22:16:06 UTC,
fcb3a6b6-30c8-4a30-9218-dd463bbcf1de,1.1,1,1,2018-07-25 02:26:44 UTC,2018-07-25 02:29:40 UTC
6e79114c-ffb1-4a01-937b-6e62a26a8da1,1.1,1,1,2018-07-25 04:13:52 UTC,
b4feefca-c92f-41a8-a612-b1e53a3f28c7,1.1,1,1,2018-07-25 04:43:34 UTC,2018-07-25 11:12:15 UTC
14005435-0a63-4d5e-b883-5232ce17216a,1.1,1,1,2018-07-25 05:51:06 UTC,2018-07-25 18:22:20 UTC
c05b8169-6625-4dc8-b503-1835ae8bbec8,1.1,1,1,2018-07-25 07:14:40 UTC,
73dc1614-fa58-4960-905d-459b9d588e11,1.1,1,1,2018-07-25 09:43:38 UTC,
6d701b95-ca70-4cdd-80e8-6ee0534667ef,1.1,1,1,2018-07-25 09:59:08 UTC,
28ac6f5d-9865-41a7-8b81-8d1ad66bd354,1.1,1,1,2018-07-25 10:24:26 UTC,
9a409479-5889-462b-8441-4cbc45aded3a,1.1,1,1,2018-07-25 10:24:48 UTC,2018-07-25 10:57:24 UTC
a56996a4-cb26-427b-b2d0-dc7c95328397,1.1,1,1,2018-07-25 10:45:19 UTC,2018-07-25 10:46:23 UTC
3dc4a81e-53fc-47e0-a39b-202c215666c1,1.1,1,1,2018-07-25 10:47:46 UTC,
a4cf1874-2a24-46fc-aa15-a0b4d65ffa55,1.1,1,1,2018-07-25 10:54:15 UTC,2018-07-25 10:58:48 UTC
cb834cc4-7ad4-44dc-af3f-c9602a312496,1.1,1,1,2018-07-25 11:05:24 UTC,2018-07-25 11:05:52 UTC
d6fa6d87-4fe3-49c9-90a0-fb625566b4e2,1.1,1,1,2018-07-25 11:07:34 UTC,2018-07-25 11:10:28 UTC
0d2af41f-875d-4878-af03-b310b8a58165,1.1,1,1,2018-07-25 11:37:33 UTC,2018-07-25 11:46:14 UTC
39a6184a-74b5-4101-bb7b-d258b037bde6,1.1,1,1,2018-07-25 12:18:19 UTC,
d60e5e1c-35aa-418d-b17a-c200e11cdbad,1.1,1,1,2018-07-25 12:31:43 UTC,
5db73ae2-dbdb-48bb-985d-2fb85a4d9ecd,1.1,1,1,2018-07-25 12:54:18 UTC,
8b04f524-b108-4144-9143-efd6a2510a86,1.1,1,1,2018-07-25 13:56:19 UTC,2018-07-28 18:23:09 UTC
6126836e-0949-4354-9983-0ec398212181,1.1,1,1,2018-07-25 14:06:35 UTC,2018-07-25 14:12:01 UTC
ce9236c1-769b-45c3-88eb-e46865b07b56,1.1,1,1,2018-07-25 14:46:43 UTC,2018-07-25 14:47:43 UTC
73aeb8ad-cc06-4ec9-bb87-b90efb522091,1.1,1,1,2018-07-25 14:51:00 UTC,2018-07-25 14:51:25 UTC
f1321ddc-7035-41d0-a89b-a200b6482c43,1.1,1,1,2018-07-25 14:54:09 UTC,
eac2d2ba-220d-408d-bb2c-c2368e713287,1.1,1,1,2018-07-25 15:00:53 UTC,2018-07-25 15:09:08 UTC
3f559182-b24d-4c19-8762-f45fe380f477,1.1,1,1,2018-07-25 15:12:03 UTC,2018-07-25 15:26:59 UTC
59b50e3b-5356-489b-b7ce-e944e68bbc89,1.1,1,1,2018-07-25 15:24:06 UTC,
41a2cd66-281b-4bdd-b06f-aaf882faa305,1.1,1,1,2018-07-25 15:29:01 UTC,2018-07-25 18:26:21 UTC
d246b1d6-eb62-4cd2-896f-e5f61a7450da,1.1,1,1,2018-07-25 15:49:59 UTC,
66e92fdf-e055-4304-9633-47c88681e9e1,1.1,1,1,2018-07-25 15:55:44 UTC,2018-07-25 15:58:49 UTC
277912c9-b1bc-46e8-807f-1764b4e9ee81,1.1,1,1,2018-07-25 16:11:38 UTC,
767548e4-b00c-456f-b0eb-bb7890f0bb75,1.1,1,1,2018-07-25 16:31:44 UTC,
c590a25b-8d4c-4a4e-abb7-e12f039f206e,1.1,1,1,2018-07-25 16:47:51 UTC,2018-07-25 16:54:12 UTC
d9bb84c8-450b-42e1-a6da-5a89a20d328e,1.1,1,1,2018-07-25 17:08:57 UTC,2018-07-25 17:12:40 UTC
5c38921f-3ad2-460a-bdea-2ce88593806e,1.1,1,1,2018-07-25 17:18:28 UTC,2018-07-25 17:22:48 UTC
81c4a67a-bdb1-481f-907f-3ea932bb6883,1.1,1,1,2018-07-25 17:21:04 UTC,
